,ensemble,symbol,gene,chrom,chromStart,chromEnd,name,score,strand,type,lawlor_T2D_PSI,lawlor_ND_PSI,lawlor_dI,lawlor_FDR,lawlor.beta_T2D_ratio,lawlor.beta_ND_ratio,lawlor_mark,xin_T2D_PSI,xin_ND_PSI,xin_dI,xin_FDR,xin.beta_T2D_ratio,xin.beta_ND_ratio,xin_mark,
101,175,AGA,175//AGA,chr4,178355535,178358672,CA-175-8099-9152-9206-11022[INC][2/1],0,-,cass,0.971428571,0.912951168,0.058477404,0.0020563,0.270491803,0.28956229,None,0.980582524,0.92893401,0.051648514,0.003263016,0.292418773,0.178010471,None,
102,1759,DNM1,1759//DNM1,chr9,131002006,131004623,CA-1759-39396-39601-39613-41848[INC][30/1],0,+,cass,1,0.763033175,0.236966825,0.004284434,0.06557377,0.101010101,Up,0.871621622,1,-0.128378378,1,0.101083032,0.062827225,None,
103,1778,DYNC1H1,1778//DYNC1H1,chr14,102492910,102493880,CA-1778-65180-65646-65761-65855[INC][18/1],0,+,cass,1,1,0,1,0.163934426,0.161616162,None,NA,NA,NA,NA,NA,NA,NA,
104,1781,DYNC1I2,1781//DYNC1I2,chr2,172544264,172563886,CA-1781-3402-8305-8423-22815[INC][2/1][UPT],0,+,cass,1,1,0,1,0.409836066,0.30976431,None,1,1,0,1,0.238267148,0.267015707,None,
105,1781,DYNC1I2,1781//DYNC1I2,chr2,172544264,172549403,CA-1781-3402-5675-5792-8305[INC][513/2][UPT],0,+,cass,1,1,0,1,0.590163934,0.538720539,None,1,1,0,1,0.259927798,0.397905759,None,
106,1781,DYNC1I2,1781//DYNC1I2,chr2,172546656,172563886,CA-1781-5792-8305-8423-22761[INC][53/1],0,+,cass,1,1,0,1,0.409836066,0.377104377,None,1,1,0,1,0.216606498,0.251308901,None,
107,1781,DYNC1I2,1781//DYNC1I2,chr2,172546656,172571952,CA-1781-5792-8305-8423-30856[INC][2/2],0,+,cass,1,1,0,1,0.409836066,0.38047138,None,1,1,0,1,0.216606498,0.251308901,None,
108,1781,DYNC1I2,1781//DYNC1I2,chr2,172549286,172571952,CA-1781-8423-22815-22906-30856[INC][595/2],0,+,cass,1,1,0,1,0.418032787,0.313131313,None,0.934693878,1,-0.065306122,1,0.238267148,0.267015707,None,
109,1781,DYNC1I2,1781//DYNC1I2,chr2,172549286,172563886,CA-1781-8423-22075-22093-22815[INC][38/845],0,+,cass,0,0,0,1,0.409836066,0.30976431,None,0,0,0,1,0.238267148,0.267015707,None,
110,1781,DYNC1I2,1781//DYNC1I2,chr2,172563796,172571952,CA-1781-22906-28295-28355-30856[INC][194/646],0,+,cass,0.997847147,1,-0.002152853,1,0.43442623,0.427609428,None,1,1,0,1,0.342960289,0.251308901,None,
111,1781,DYNC1I2,1781//DYNC1I2,chr2,172582428,172583425,CA-1781-41610-41722-41822-42319[INC][84/1],0,+,cass,1,1,0,1,0.286885246,0.208754209,None,1,1,0,1,0.129963899,0.120418848,None,
112,1783,DYNC1LI2,1783//DYNC1LI2,chr16,66776340,66785248,CA-1783-3350-5309-5426-11954[INC][388/3],0,-,cass,1,1,0,1,0.475409836,0.404040404,None,1,1,0,1,0.281588448,0.214659686,None,
113,1783,DYNC1LI2,1783//DYNC1LI2,chr16,66769977,66783215,CA-1783-5426-12068-12185-18378[INC][2/2],0,-,cass,1,1,0,1,0.426229508,0.367003367,None,0.966101695,1,-0.033898305,1,0.21299639,0.178010471,None,
114,1783,DYNC1LI2,1783//DYNC1LI2,chr16,66769977,66783215,CA-1783-5426-11954-12185-18378[INC][213/2],0,-,cass,1,1,0,1,0.483606557,0.404040404,None,0.9861783,1,-0.0138217,1,0.274368231,0.214659686,None,
115,1783,DYNC1LI2,1783//DYNC1LI2,chr16,66761590,66763001,CA-1783-25583-26380-26422-26817[INC][81/1],0,-,cass,1,1,0,1,0.344262295,0.336700337,None,0.997122302,1,-0.002877698,1,0.187725632,0.057591623,None,
116,1783,DYNC1LI2,1783//DYNC1LI2,chr16,66757503,66759846,CA-1783-28795-29874-29961-30800[INC][1/117][DNT],0,-,cass,0.061488673,0,0.061488673,4.15E-05,0.336065574,0.343434343,None,0.016513761,0.023076923,-0.006563162,0.307630264,0.220216606,0.089005236,None,
117,1786,DNMT1,1786//DNMT1,chr19,10287967,10291244,CA-1786-17730-17845-17893-20712[INC][10/36],0,-,cass,0.281879195,0.189304813,0.092574382,0.003669618,0.196721311,0.38047138,None,0.167910448,0.166666667,0.001243781,0.876008194,0.205776173,0.19895288,None,
118,1786,DNMT1,1786//DNMT1,chr19,10244021,10246527,CA-1786-62344-63772-63863-64378[INC][75/2][DNT],0,-,cass,1,0.993111366,0.006888634,1,0.057377049,0.181818182,None,NA,NA,NA,NA,NA,NA,NA,
119,1793,DOCK1,1793//DOCK1,chr10,128594020,128776251,CA-1793-3110-177943-178027-185189[INC][30/1][UPT],0,+,cass,1,1,0,1,0.090163934,0.117845118,None,1,1,0,1,0.068592058,0.109947644,None,
120,1798,DPAGT1,1798//DPAGT1,chr11,118971339,118972562,CA-1798-3581-4028-4058-4232[INC][1/11][UPT],0,-,cass,1,0.776183644,0.223816356,1.00E-09,0.147540984,0.222222222,Up,1,1,0,1,0.111913357,0.089005236,None,
121,1798,DPAGT1,1798//DPAGT1,chr11,118970971,118972562,CA-1798-3581-4232-4446-4667[INC][7/1][UPT],0,-,cass,1,0.945267959,0.054732041,0.004261119,0.147540984,0.228956229,None,1,0.648648649,0.351351351,5.12E-15,0.133574007,0.104712042,Up,
122,1798,DPAGT1,1798//DPAGT1,chr11,118971339,118972562,CA-1798-3581-3937-4058-4232[INC][205/11][UPT],0,-,cass,1,0.868797309,0.131202691,4.34E-10,0.155737705,0.249158249,Up,1,1,0,1,0.140794224,0.09947644,None,
123,1798,DPAGT1,1798//DPAGT1,chr11,118968173,118969196,CA-1798-6673-7032-7221-7524[INC][23/2],0,-,cass,1,0.931213498,0.068786502,3.45E-06,0.204918033,0.255892256,None,1,0.96763754,0.03236246,1,0.176895307,0.109947644,None,
124,1798,DPAGT1,1798//DPAGT1,chr11,118968173,118969196,CA-1798-6673-7150-7221-7524[INC][1/2],0,-,cass,1,0.873809524,0.126190476,5.37E-06,0.196721311,0.245791246,Up,1,0.934640523,0.065359477,1,0.158844765,0.089005236,None,
125,18,ABAT,18//ABAT,chr16,8807347,8839954,CA-18-42279-64112-64223-74414[INC][20/1],0,+,cass,1,1,0,1,0.073770492,0.107744108,None,NA,NA,NA,NA,NA,NA,NA,
126,18,ABAT,18//ABAT,chr16,8829555,8839954,CA-18-64223-66856-66868-74414[INC][1/77],0,+,cass,0,0,0,1,0.073770492,0.107744108,None,NA,NA,NA,NA,NA,NA,NA,
127,18,ABAT,18//ABAT,chr16,8829555,8841993,CA-18-64223-74414-74512-76521[INC][72/1],0,+,cass,1,1,0,1,0.090163934,0.121212121,None,NA,NA,NA,NA,NA,NA,NA,
128,1803,DPP4,1803//DPP4,chr2,162902041,162903515,CA-1803-30628-30737-30841-31930[INC][7/148],0,-,cass,NA,0,NA,1,0,0.215488215,None,0,0,0,1,0.115523466,0.073298429,None,
129,1803,DPP4,1803//DPP4,chr2,162895458,162902121,CA-1803-32011-38358-38411-38521[INC][131/2],0,-,cass,1,1,0,1,0.008196721,0.242424242,None,1,NA,NA,1,0.140794224,0.078534031,None,
130,1803,DPP4,1803//DPP4,chr2,162895458,162898730,CA-1803-35402-38358-38411-38521[INC][1/2][UPT],0,-,cass,1,1,0,1,0.008196721,0.208754209,None,1,NA,NA,1,0.126353791,0.068062827,None,
131,1803,DPP4,1803//DPP4,chr2,162881313,162890162,CA-1803-44002-45277-45508-52603[INC][1/22],0,-,cass,NA,0,NA,1,0,0.181818182,None,0,NA,NA,1,0.115523466,0.083769634,None,
132,1819,DRG2,1819//DRG2,chr17,17991278,17997286,CA-1819-3221-7051-7208-8946[INC][1/277][UPT],0,+,cass,0,0,0,1,0.049180328,0.127946128,None,NA,NA,NA,NA,NA,NA,NA,
133,1819,DRG2,1819//DRG2,chr17,18001583,18003036,CA-1819-13493-14150-14227-14766[INC][7/1],0,+,cass,1,1,0,1,0.057377049,0.111111111,None,NA,NA,NA,NA,NA,NA,NA,
134,1819,DRG2,1819//DRG2,chr17,18001583,18003036,CA-1819-13493-14150-14211-14766[INC][239/1],0,+,cass,1,1,0,1,0.073770492,0.144781145,None,NA,NA,NA,NA,NA,NA,NA,
135,183,AGT,183//AGT,chr1,230846079,230849866,CA-183-3505-5788-5831-6737[INC][1/1956][UPT][DNT],0,-,cass,0,0,0,1,0.081967213,0.127946128,None,0,0,0,1,0.104693141,0.094240838,None,
136,183,AGT,183//AGT,chr1,230846079,230849866,CA-183-3505-4221-4308-6737[INC][2/1956][UPT][DNT],0,-,cass,0,0,0,1,0.081967213,0.127946128,None,0,0,0,1,0.104693141,0.094240838,None,
137,183,AGT,183//AGT,chr1,230846079,230849866,CA-183-3505-4221-4442-6737[INC][1/1956][UPT][DNT],0,-,cass,0,0,0,1,0.081967213,0.127946128,None,0,0,0,1,0.104693141,0.094240838,None,
138,1841,DTYMK,1841//DTYMK,chr2,242617866,242625291,CA-1841-4200-9649-9740-11319[INC][118/19],0,-,cass,0.938461538,0.966101695,-0.027640156,1,0.049180328,0.111111111,None,NA,NA,NA,NA,NA,NA,NA,
139,1843,DUSP1,1843//DUSP1,chr5,172195936,172197308,CA-1843-4040-4406-4626-5068[INC][74/1][DNT],0,-,cass,1,1,0,1,0.229508197,0.239057239,None,1,1,0,1,0.303249097,0.235602094,None,
140,1845,DUSP3,1845//DUSP3,chr17,41852079,41856312,CA-1845-3201-4187-4472-7062[INC][2/307][UPT],0,-,cass,0,0,0,1,0.06557377,0.191919192,None,0,0,0,1,0.133574007,0.136125654,None,
141,1845,DUSP3,1845//DUSP3,chr17,41846838,41856312,CA-1845-3201-7062-7289-12186[INC][283/1][UPT][DNT],0,-,cass,1,1,0,1,0.090163934,0.259259259,None,1,1,0,1,0.19133574,0.151832461,None,
142,1845,DUSP3,1845//DUSP3,chr17,41846838,41852305,CA-1845-7289-7891-7966-12186[INC][5/342][DNT],0,-,cass,0.03030303,0.001364256,0.028938774,1,0.098360656,0.228956229,None,0,0.020242915,-0.020242915,1,0.166064982,0.130890052,None,
143,1854,DUT,1854//DUT,chr15,48633485,48634618,CA-1854-12940-13035-13162-13598[INC][3/1][DNT],0,+,cass,1,1,0,1,0.303278689,0.333333333,None,1,1,0,1,0.184115523,0.22513089,None,
144,1854,DUT,1854//DUT,chr15,48633485,48634618,CA-1854-12940-13039-13162-13598[INC][2/1][DNT],0,+,cass,1,1,0,1,0.303278689,0.333333333,None,1,1,0,1,0.184115523,0.219895288,None,
145,1854,DUT,1854//DUT,chr15,48633485,48634618,CA-1854-12940-13091-13162-13598[INC][213/1][DNT],0,+,cass,1,1,0,1,0.360655738,0.373737374,None,1,1,0,1,0.245487365,0.251308901,None,
146,1891,ECH1,1891//ECH1,chr19,39321717,39322431,CA-1891-3137-3341-3549-3691[INC][394/1][UPT],0,-,cass,1,1,0,1,0.729508197,0.868686869,None,1,1,0,1,0.768953069,0.759162304,None,
147,1891,ECH1,1891//ECH1,chr19,39321717,39322431,CA-1891-3137-3341-3538-3691[INC][1/1][UPT],0,-,cass,1,1,0,1,0.631147541,0.808080808,None,1,1,0,1,0.682310469,0.701570681,None,
148,1891,ECH1,1891//ECH1,chr19,39321717,39322406,CA-1891-3162-3341-3549-3691[INC][5/1][UPT],0,-,cass,1,1,0,1,0.68852459,0.855218855,None,1,1,0,1,0.711191336,0.706806283,None,
149,1891,ECH1,1891//ECH1,chr19,39306496,39307162,CA-1891-18405-18502-18574-18850[INC][308/1],0,-,cass,1,1,0,1,0.704918033,0.885521886,None,1,0.999442586,0.000557414,1,0.772563177,0.759162304,None,
150,1891,ECH1,1891//ECH1,chr19,39306496,39307162,CA-1891-18405-18502-18569-18850[INC][1/1],0,-,cass,1,1,0,1,0.663934426,0.872053872,None,1,0.99893447,0.00106553,1,0.74368231,0.732984293,None,
151,1908,EDN3,1908//EDN3,chr20,57896071,57901046,CA-1908-23750-24928-24974-26887[INC][8/3][DNT],0,+,cass,0.80761523,0.748526523,0.059088708,0.112778456,0.237704918,0.141414141,None,NA,NA,NA,NA,NA,NA,NA,
152,1908,EDN3,1908//EDN3,chr20,57896071,57901046,CA-1908-23750-24928-25009-26887[INC][3/3][DNT],0,+,cass,0.730337079,0.692307692,0.038029386,0.199989212,0.196721311,0.131313131,None,NA,NA,NA,NA,NA,NA,NA,
153,1912,PHC2,1912//PHC2,chr1,33789226,33794746,CA-1912-49724-51166-51246-53574[INC][3/133][DNT],0,-,cass,0,0,0,1,0.032786885,0.154882155,None,NA,NA,NA,NA,NA,NA,NA,
154,1912,PHC2,1912//PHC2,chr1,33789226,33794746,CA-1912-49724-52632-52799-53574[INC][1/133][DNT],0,-,cass,0,0.177570093,-0.177570093,2.25E-17,0.032786885,0.154882155,Down,NA,NA,NA,NA,NA,NA,NA,
155,1915,EEF1A1,1915//EEF1A1,chr6,74229605,74230754,CA-1915-3033-3350-3671-3976[INC][2/30040][UPT],0,-,cass,0,0,0,1,0.278688525,0.37037037,None,0.005181347,0,0.005181347,1,0.129963899,0.162303665,None,
156,1915,EEF1A1,1915//EEF1A1,chr6,74229605,74230754,CA-1915-3033-3354-3671-3976[INC][3/30040][UPT],0,-,cass,0,0,0,1,0.278688525,0.37037037,None,0.005181347,0,0.005181347,1,0.129963899,0.162303665,None,
157,1915,EEF1A1,1915//EEF1A1,chr6,74228654,74229778,CA-1915-4150-4516-4700-4804[INC][2/3],0,-,cass,1,0.913580247,0.086419753,1,0.245901639,0.363636364,None,NA,NA,NA,NA,NA,NA,NA,
158,1915,EEF1A1,1915//EEF1A1,chr6,74228654,74229778,CA-1915-4150-4516-4696-4804[INC][47365/3],0,-,cass,1,0.999817668,0.000182332,1,1,1,None,0.998574077,1,-0.001425923,4.35E-06,1,0.97382199,None,
159,1915,EEF1A1,1915//EEF1A1,chr6,74228654,74229778,CA-1915-4150-4525-4696-4804[INC][3/3],0,-,cass,1,0.999817316,0.000182684,1,1,1,None,0.998572937,1,-0.001427063,4.35E-06,1,0.97382199,None,
160,1933,EEF1B2,1933//EEF1B2,chr2,207025311,207026195,CA-1933-4117-4293-4539-4752[INC][5/1130],0,+,cass,0.000686656,0.009788219,-0.009101563,2.70E-28,0.795081967,0.888888889,None,0.002184087,0.000378644,0.001805443,1,0.783393502,0.732984293,None,
161,1936,EEF1D,1936//EEF1D,chr8,144668898,144679582,CA-1936-3328-6604-6783-13823[INC][3/603][UPT],0,-,cass,0.004694836,0.003841229,0.000853606,1,0.254098361,0.272727273,None,0.024691358,0,0.024691358,1,0.046931408,0.146596859,None,
162,1936,EEF1D,1936//EEF1D,chr8,144668898,144679582,CA-1936-3328-7878-8029-13823[INC][1/603][UPT],0,-,cass,0.134693878,0.08685446,0.047839417,0.00861237,0.31147541,0.286195286,None,0.040971168,0.153374233,-0.112403065,4.71E-06,0.064981949,0.162303665,Down,
163,1936,EEF1D,1936//EEF1D,chr8,144668898,144674829,CA-1936-8029-10594-11685-13823[INC][4/1],0,-,cass,0.635359116,0.173184358,0.462174758,1.47E-06,0.147540984,0.094276094,Up,NA,NA,NA,NA,NA,NA,NA,
164,1936,EEF1D,1936//EEF1D,chr8,144663398,144669021,CA-1936-13947-14385-14457-19347[INC][882/119],0,-,cass,0.949937422,0.931695127,0.018242295,0.28811462,0.508196721,0.474747475,None,0.907958852,0.951111111,-0.043152259,0.000429362,0.299638989,0.308900524,None,
165,1936,EEF1D,1936//EEF1D,chr8,144663398,144668459,CA-1936-14457-17399-17514-19347[INC][1/937],0,-,cass,0,0.013799448,-0.013799448,1.10E-07,0.409836066,0.38047138,None,0,0,0,1,0.216606498,0.209424084,None,
166,1936,EEF1D,1936//EEF1D,chr8,144663398,144668459,CA-1936-14457-17399-17510-19347[INC][2/937],0,-,cass,0,0.024123805,-0.024123805,1.10E-07,0.409836066,0.38047138,None,0,0,0,1,0.216606498,0.209424084,None,
167,1937,EEF1G,1937//EEF1G,chr11,62339011,62340213,CA-1937-4405-5087-5151-5306[INC][7866/1],0,-,cass,1,1,0,1,0.942622951,0.936026936,None,1,1,0,1,0.823104693,0.77486911,None,
168,1937,EEF1G,1937//EEF1G,chr11,62334870,62339153,CA-1937-5449-5880-6024-9460[INC][6199/1],0,-,cass,0.998571429,1,-0.001428571,1,0.975409836,0.95959596,None,1,0.999051683,0.000948317,1,0.877256318,0.837696335,None,
169,1937,EEF1G,1937//EEF1G,chr11,62334870,62339153,CA-1937-5449-5880-6029-9460[INC][1/1],0,-,cass,0.529411765,1,-0.470588235,1,0.081967213,0.185185185,None,NA,NA,NA,NA,NA,NA,NA,
170,1937,EEF1G,1937//EEF1G,chr11,62334870,62339153,CA-1937-5449-5901-6024-9460[INC][2/1],0,-,cass,0.998569129,1,-0.001430871,1,0.975409836,0.95959596,None,1,0.999050558,0.000949442,1,0.877256318,0.837696335,None,
171,1939,EIF2D,1939//EIF2D,chr1,206781588,206784726,CA-1939-4368-6092-6176-7225[INC][135/1],0,-,cass,1,1,0,1,0.131147541,0.178451178,None,1,1,0,1,0.122743682,0.057591623,None,
172,1939,EIF2D,1939//EIF2D,chr1,206776304,206778859,CA-1939-10152-10821-10942-12346[INC][1/59],0,-,cass,0.052023121,0.073517787,-0.021494665,0.111357407,0.098360656,0.148148148,None,0.30625,0.017038008,0.289211992,6.82E-76,0.115523466,0.052356021,Up,
173,1939,EIF2D,1939//EIF2D,chr1,206772356,206773661,CA-1939-15288-15714-15818-16458[INC][1/2],0,-,cass,0.969924812,1,-0.030075188,1,0.106557377,0.178451178,None,0.909465021,0.993610224,-0.084145203,1,0.126353791,0.062827225,None,
174,1939,EIF2D,1939//EIF2D,chr1,206772356,206773189,CA-1939-15818-15938-16088-16458[INC][36/1],0,-,cass,0.970588235,1,-0.029411765,1,0.098360656,0.198653199,None,0.977485929,0.982808023,-0.005322094,1,0.162454874,0.073298429,None,
175,1942,EFNA1,1942//EFNA1,chr1,155103814,155106255,CA-1942-6762-8630-8696-8857[INC][132/8],0,+,cass,1,0.545098039,0.454901961,1.58E-24,0.081967213,0.218855219,Up,1,0.699300699,0.300699301,8.18E-10,0.090252708,0.146596859,Up,
176,195827,AAED1,195827//AAED1,chr9,99403532,99413776,CA-195827-6928-12293-12425-16431[INC][30/7][DNT],0,-,cass,0.538461538,0.673735726,-0.135274187,0.001247912,0.098360656,0.117845118,Down,NA,NA,NA,NA,NA,NA,NA,
177,1962,EHHADH,1962//EHHADH,chr3,184935923,184947330,CA-1962-27667-30240-30271-38858[INC][2/49],0,-,cass,0,0,0,1,0.057377049,0.131313131,None,NA,NA,NA,NA,NA,NA,NA,
178,1962,EHHADH,1962//EHHADH,chr3,184922203,184947330,CA-1962-27667-38858-38963-52341[INC][17/1],0,-,cass,1,1,0,1,0.057377049,0.138047138,None,NA,NA,NA,NA,NA,NA,NA,
179,196294,IMMP1L,196294//IMMP1L,chr11,31484718,31531120,CA-196294-3104-42825-42865-49317[INC][1/10][UPT],0,-,cass,0.111675127,0.105730428,0.005944699,1,0.303278689,0.269360269,None,0.089108911,0.058252427,0.030856484,2.67E-20,0.194945848,0.146596859,None,
180,196294,IMMP1L,196294//IMMP1L,chr11,31455006,31531120,CA-196294-3104-34863-35122-79052[INC][3/18][UPT],0,-,cass,0.000997009,0.000925926,7.11E-05,1,0.524590164,0.582491582,None,0.01805675,0.008241758,0.009814992,8.58E-16,0.375451264,0.382198953,None,
181,196294,IMMP1L,196294//IMMP1L,chr11,31484718,31531120,CA-196294-3104-38836-38899-49317[INC][3/10][UPT],0,-,cass,0.064171123,0.155487805,-0.091316682,1.06E-15,0.295081967,0.265993266,None,0.093596059,0.116173121,-0.022577062,3.12E-05,0.23465704,0.172774869,None,
182,196294,IMMP1L,196294//IMMP1L,chr11,31491304,31531120,CA-196294-3104-38836-38899-42825[INC][2/1][UPT],0,-,cass,0.384615385,0.703370787,-0.318755402,5.50E-08,0.131147541,0.107744108,Down,0.769230769,0.602484472,0.166746297,0.256022131,0.104693141,0.062827225,None,
183,196294,IMMP1L,196294//IMMP1L,chr11,31455006,31531120,CA-196294-3104-56236-56363-79052[INC][1/18][UPT],0,-,cass,0.278617711,0.301618123,-0.023000412,0.018510706,0.631147541,0.676767677,None,0.205565217,0.251425609,-0.045860392,0.001374684,0.469314079,0.45026178,None,
184,196294,IMMP1L,196294//IMMP1L,chr11,31477806,31484851,CA-196294-49451-51908-51997-56236[INC][14/2],0,-,cass,0.908315565,0.870246085,0.03806948,0.038157291,0.336065574,0.346801347,None,0.900656045,0.871148459,0.029507586,0.407509155,0.227436823,0.146596859,None,
185,196294,IMMP1L,196294//IMMP1L,chr11,31455006,31477932,CA-196294-56363-75468-75547-79052[INC][1/16],0,-,cass,0,0.007019783,-0.007019783,1,0.237704918,0.28956229,None,0.010011123,0,0.010011123,1,0.173285199,0.157068063,None,
186,196394,AMN1,196394//AMN1,chr12,31854796,31881954,CA-196394-3204-22749-22882-30167[INC][66/22][UPT],0,-,cass,0.648148148,0.787930062,-0.139781914,0.001885733,0.278688525,0.323232323,Down,0.732019704,0.87755102,-0.145531316,3.13E-09,0.198555957,0.193717277,Down,
187,196394,AMN1,196394//AMN1,chr12,31854796,31867884,CA-196394-17293-22749-22882-30167[INC][14/3],0,-,cass,0.991189427,0.96729354,0.023895887,0.126309776,0.18852459,0.255892256,None,1,0.921126761,0.078873239,1,0.119133574,0.120418848,None,
188,1964,EIF1AX,1964//EIF1AX,chrX,20153855,20159952,CA-1964-3224-6226-6310-9007[INC][13/1][UPT],0,-,cass,0.995049505,1,-0.004950495,1,0.483606557,0.451178451,None,1,0.985964912,0.014035088,1,0.292418773,0.277486911,None,
189,1968,EIF2S3,1968//EIF2S3,chrX,24089674,24096090,CA-1968-19780-21143-21316-24774[INC][32/1],0,+,cass,1,1,0,1,0.155737705,0.148148148,None,NA,NA,NA,NA,NA,NA,NA,
190,1968,EIF2S3,1968//EIF2S3,chrX,24089674,24096090,CA-1968-19780-21143-21234-24774[INC][1/1],0,+,cass,1,1,0,1,0.155737705,0.144781145,None,NA,NA,NA,NA,NA,NA,NA,
191,196951,C15orf33,196951//C15orf33,chr15,49907317,49913106,CA-196951-3222-3731-3788-8678[INC][1/11][UPT],0,-,cass,0,0.070539419,-0.070539419,1,0.06557377,0.107744108,None,NA,NA,NA,NA,NA,NA,NA,
192,196951,C15orf33,196951//C15orf33,chr15,49880212,49903464,CA-196951-12707-33914-34146-35838[INC][17/1],0,-,cass,0.64640884,0.745098039,-0.098689199,0.047617674,0.155737705,0.158249158,None,NA,NA,NA,NA,NA,NA,NA,
193,196951,C15orf33,196951//C15orf33,chr15,49881972,49903464,CA-196951-12707-17703-17766-33914[INC][2/29],0,-,cass,0.090909091,0.225806452,-0.134897361,1.65E-06,0.098360656,0.127946128,Down,NA,NA,NA,NA,NA,NA,NA,
194,197131,UBR1,197131//UBR1,chr15,43378181,43398232,CA-197131-3147-17008-17128-22848[INC][1/37][UPT],0,-,cass,0,0,0,1,0.032786885,0.127946128,None,NA,NA,NA,NA,NA,NA,NA,
195,197131,UBR1,197131//UBR1,chr15,43374835,43398232,CA-197131-3147-22848-23105-26372[INC][33/1][UPT],0,-,cass,1,1,0,1,0.073770492,0.161616162,None,NA,NA,NA,NA,NA,NA,NA,
196,197131,UBR1,197131//UBR1,chr15,43340589,43348639,CA-197131-52745-54189-54347-60597[INC][10/1],0,-,cass,1,1,0,1,0.106557377,0.084175084,None,NA,NA,NA,NA,NA,NA,NA,
197,1973,EIF4A1,1973//EIF4A1,chr17,7476145,7477995,CA-1973-13874-15269-15318-15555[INC][1437/4][UPT],0,+,cass,1,1,0,1,0.131147541,0.164983165,None,NA,NA,NA,NA,NA,NA,NA,
198,1973,EIF4A1,1973//EIF4A1,chr17,7476145,7477625,CA-1973-13874-14409-14557-15269[INC][13/1454][UPT],0,+,cass,0,0.004149378,-0.004149378,1,0.114754098,0.154882155,None,NA,NA,NA,NA,NA,NA,NA,
199,1973,EIF4A1,1973//EIF4A1,chr17,7476145,7477995,CA-1973-13874-15275-15318-15555[INC][1/4][UPT],0,+,cass,1,1,0,1,0.114754098,0.124579125,None,NA,NA,NA,NA,NA,NA,NA,
200,1973,EIF4A1,1973//EIF4A1,chr17,7476145,7478575,CA-1973-13874-15555-15688-16128[INC][2/1][UPT],0,+,cass,1,1,0,1,0.180327869,0.235690236,None,1,1,0,1,0.108303249,0.094240838,None,
201,1973,EIF4A1,1973//EIF4A1,chr17,7477577,7478575,CA-1973-15318-15531-15688-16128[INC][1/3],0,+,cass,1,1,0,1,0.180327869,0.235690236,None,1,1,0,1,0.108303249,0.094240838,None,
202,1973,EIF4A1,1973//EIF4A1,chr17,7477577,7478575,CA-1973-15318-15557-15688-16128[INC][12/3],0,+,cass,1,1,0,1,0.180327869,0.235690236,None,1,1,0,1,0.108303249,0.094240838,None,
203,1973,EIF4A1,1973//EIF4A1,chr17,7477577,7478575,CA-1973-15318-15555-15688-16128[INC][3146/3],0,+,cass,1,1,0,1,0.196721311,0.242424242,None,1,1,0,1,0.108303249,0.094240838,None,
204,1973,EIF4A1,1973//EIF4A1,chr17,7477863,7480009,CA-1973-15688-16128-16268-17533[INC][3131/2],0,+,cass,1,1,0,1,0.196721311,0.265993266,None,1,1,0,1,0.122743682,0.115183246,None,
205,1973,EIF4A1,1973//EIF4A1,chr17,7477863,7480009,CA-1973-15688-16128-16274-17533[INC][1/2],0,+,cass,1,1,0,1,0.180327869,0.235690236,None,1,1,0,1,0.108303249,0.094240838,None,
206,1973,EIF4A1,1973//EIF4A1,chr17,7478436,7480482,CA-1973-16268-17533-17702-18065[INC][2601/1],0,+,cass,1,1,0,1,0.229508197,0.286195286,None,1,1,0,1,0.126353791,0.120418848,None,
207,1973,EIF4A1,1973//EIF4A1,chr17,7478436,7480482,CA-1973-16268-17533-17706-18065[INC][1/1],0,+,cass,1,1,0,1,0.155737705,0.239057239,None,1,1,0,1,0.064981949,0.104712042,None,
208,1973,EIF4A1,1973//EIF4A1,chr17,7478436,7480482,CA-1973-16268-17539-17702-18065[INC][4/1],0,+,cass,1,1,0,1,0.221311475,0.259259259,None,1,1,0,1,0.119133574,0.109947644,None,
209,1973,EIF4A1,1973//EIF4A1,chr17,7481144,7481944,CA-1973-18926-19174-19254-19351[INC][641/5],0,+,cass,1,1,0,1,0.336065574,0.393939394,None,1,1,0,1,0.198555957,0.256544503,None,
210,197370,NSMCE1,197370//NSMCE1,chr16,27268755,27280056,CA-197370-3087-3418-3630-14211[INC][3/98][UPT],0,-,cass,0.001751313,0.070676692,-0.068925378,3.89E-24,0.368852459,0.31986532,None,0.039937353,0,0.039937353,9.95E-18,0.285198556,0.230366492,None,
