,ensemble,symbol,gene,chrom,chromStart,chromEnd,name,score,strand,type,isoformIDs,coverage,I_g1.group1.,I_g2.group2.,dI_g1_vs_g2,pvalue,FDR,isoform1Tags_g1,isoform2Tags_g1,exonTags_g1,inclusionJunction1Tags_g1,inclusionJunction2Tags_g1,skippingJunctionTags_g1,isoform1Tags_g2,isoform2Tags_g2,exonTags_g2,inclusionJunction1Tags_g2,inclusionJunction2Tags_g2,skippingJunctionTags_g2,alpha_T2D_ratio,alpha_ND_ratio,beta_T2D_ratio,beta_ND_ratio,mark
311,1725,DHPS,1725//DHPS,chr19,12786830,12788209,CA-1725-7597-7676-7780-8809[INC][1/1],0,-,cass,INC/SKIP,0,1,1,0,1,1,2249,0,2249,840,3,0,4297,0,4297,1670,0,0,0.274336283185841,0.551495016611296,0.467213114754098,0.491582491582492,None
312,1725,DHPS,1725//DHPS,chr19,12786830,12788209,CA-1725-7597-7676-7780-8745[INC][90/12],0,-,cass,INC/SKIP,20,0.996541786743516,0.990035169988277,0.00650661675523923,0.0962691061575711,0.122569428973815,2249,3,2249,840,889,3,4297,17,4297,1670,1708,17,0.345132743362832,0.614617940199336,0.5,0.538720538720539,None
314,1727,CYB5R3,1727//CYB5R3,chr22,43027383,43032851,CA-1727-15685-15801-15921-20949[INC][2/530],0,-,cass,INC/SKIP,0,0,0,0,0.000375399390033927,1,0,26,0,0,0,26,128,329,128,0,0,329,0.115044247787611,0.245847176079734,0.114754098360656,0.228956228956229,None
315,1727,CYB5R3,1727//CYB5R3,chr22,43023610,43026993,CA-1727-21518-24118-24248-24711[INC][443/1],0,-,cass,INC/SKIP,0,1,1,0,1,1,230,0,230,95,68,0,1509,0,1509,564,499,0,0.141592920353982,0.282392026578073,0.139344262295082,0.279461279461279,None
316,1728,NQO1,1728//NQO1,chr16,69746930,69752155,CA-1728-11508-14553-14667-16501[INC][338/66],0,-,cass,INC/SKIP,128,0.515789473684211,0.909160892994611,-0.393371419310401,3.21666328824375e-30,7.15064248976586e-29,196,69,196,65,82,69,1653,59,1653,528,653,59,0.0353982300884956,0.166112956810631,0.122950819672131,0.0673400673400673,Down
318,1728,NQO1,1728//NQO1,chr16,69744744,69752155,CA-1728-11508-16501-16603-18349[INC][54/4][DNT],0,-,cass,INC/SKIP,0,1,1,0,1,1,351,0,351,69,142,0,1736,0,1736,59,756,0,0.0442477876106195,0.166112956810631,0.122950819672131,0.0673400673400673,None
319,1728,NQO1,1728//NQO1,chr16,69744744,69748979,CA-1728-14667-16501-16603-18349[INC][213/18][DNT],0,-,cass,INC/SKIP,47,0.957264957264957,0.943737441393168,0.0135275158717892,0.325172198729929,0.373376961661483,351,5,351,82,142,5,1736,42,1736,653,756,42,0.0353982300884956,0.169435215946844,0.147540983606557,0.0707070707070707,None
322,1729,DIAPH1,1729//DIAPH1,chr5,140896365,140903795,CA-1729-97913-103059-103112-105047[INC][3/65][DNT],0,-,cass,INC/SKIP,0,0,0,0,0.160893747527723,1,0,66,0,0,0,66,23,515,23,0,0,515,0.123893805309735,0.106312292358804,0.0655737704918033,0.117845117845118,None
338,1736,DKC1,1736//DKC1,chrX,154002876,154003547,CA-1736-14950-15030-15089-15439[INC][1/78],0,+,cass,INC/SKIP,13,0,0.00886162235855487,-0.00886162235855487,0.235209417723414,1,0,130,0,0,0,130,13,727,13,0,13,727,0.123893805309735,0.245847176079734,0.147540983606557,0.208754208754209,None
339,1738,DLD,1738//DLD,chr7,107531604,107543991,CA-1738-3149-5059-5138-15337[INC][7/1][UPT],0,+,cass,INC/SKIP,0,1,1,0,1,1,1562,0,1562,669,0,0,3667,0,3667,1412,0,0,0.486725663716814,0.571428571428571,0.483606557377049,0.451178451178451,None
340,1738,DLD,1738//DLD,chr7,107533644,107543991,CA-1738-5138-13597-13677-15337[INC][7/7],0,+,cass,INC/SKIP,0,1,1,0,1,1,1981,0,1981,819,0,0,5171,0,5171,2063,15,0,0.504424778761062,0.578073089700997,0.450819672131148,0.474747474747475,None
341,1738,DLD,1738//DLD,chr7,107542182,107543991,CA-1738-13677-14188-14253-15337[INC][1/7],0,+,cass,INC/SKIP,15,1,0.986607142857143,0.0133928571428571,0.0163263243200956,1,1889,0,1889,0,905,0,4926,15,4926,21,2189,15,0.495575221238938,0.574750830564784,0.459016393442623,0.457912457912458,None
342,1738,DLD,1738//DLD,chr7,107542182,107543991,CA-1738-13677-14184-14253-15337[INC][526/7],0,+,cass,INC/SKIP,15,1,0.993846153846154,0.00615384615384618,0.0163342146137314,1,1891,0,1891,966,905,0,4928,15,4928,2656,2189,15,0.504424778761062,0.60797342192691,0.524590163934426,0.491582491582492,None
344,1738,DLD,1738//DLD,chr7,107545402,107546812,CA-1738-16918-17220-17364-18126[INC][119/2],0,+,cass,INC/SKIP,0,1,1,0,1,1,2703,0,2703,976,914,0,6840,0,6840,2511,2287,0,0.513274336283186,0.601328903654485,0.491803278688525,0.494949494949495,None
345,1738,DLD,1738//DLD,chr7,107558368,107560189,CA-1738-29921-30869-30959-31053[INC][61/2][DNT],0,+,cass,INC/SKIP,0,1,1,0,1,1,1739,0,1739,888,595,0,4500,0,4500,2288,1463,0,0.575221238938053,0.634551495016611,0.540983606557377,0.592592592592593,None
346,1739,DLG1,1739//DLG1,chr3,196869588,196921459,CA-1739-107152-151780-151834-158808[INC][7/3],0,-,cass,INC/SKIP,137,0.705426356589147,0.81981981981982,-0.114393463230672,0.00190173459667984,0.00309182545715696,283,57,283,103,170,57,724,80,724,341,387,80,0.106194690265487,0.205980066445183,0.139344262295082,0.164983164983165,Down
347,1739,DLG1,1739//DLG1,chr3,196876613,196921459,CA-1739-107152-139838-139937-151780[INC][11/9],0,-,cass,INC/SKIP,70,0.145228215767635,0.0488145048814505,0.0964137108861844,0.00922419160747232,0.0136641789938323,51,103,51,13,22,103,97,341,97,11,24,341,0.0530973451327434,0.12624584717608,0.0819672131147541,0.104377104377104,None
349,1739,DLG1,1739//DLG1,chr3,196867010,196876666,CA-1739-151834-158808-158859-161312[INC][31/2],0,-,cass,INC/SKIP,0,1,1,0,1,1,401,0,401,170,174,0,1259,0,1259,387,753,0,0.115044247787611,0.235880398671096,0.147540983606557,0.178451178451178,None
350,1739,DLG1,1739//DLG1,chr3,196793574,196796130,CA-1739-232358-233039-233075-234822[INC][4/20],0,-,cass,INC/SKIP,0,0,0,0,0.040569003189778,1,13,145,13,0,0,145,69,403,69,0,0,403,0.132743362831858,0.166112956810631,0.139344262295082,0.121212121212121,None
370,175,AGA,175//AGA,chr4,178359898,178361579,CA-175-5231-5815-5928-6646[INC][105/1],0,-,cass,INC/SKIP,2,1,0.997738835500283,0.00226116449971736,1,1,1274,0,1274,420,451,0,2626,2,2626,817,948,2,0.185840707964602,0.259136212624585,0.270491803278689,0.259259259259259,None
371,175,AGA,175//AGA,chr4,178355535,178358672,CA-175-8099-9152-9228-11014[INC][33/4],0,-,cass,INC/SKIP,71,1,0.921590281612369,0.0784097183876311,2.32308204062224e-14,1.33672425616132e-13,1043,0,1043,475,513,0,1803,71,1803,848,821,71,0.256637168141593,0.275747508305648,0.278688524590164,0.323232323232323,None
372,175,AGA,175//AGA,chr4,178355535,178358672,CA-175-8099-9152-9206-11022[INC][2/1],0,-,cass,INC/SKIP,48,0.971428571428571,0.912951167728238,0.0584774037003336,0.00123488972411566,0.00205629951813417,949,7,949,475,1,7,1606,41,1606,848,12,41,0.185840707964602,0.245847176079734,0.270491803278689,0.28956228956229,None
388,1759,DNM1,1759//DNM1,chr9,131002006,131004623,CA-1759-39396-39601-39613-41848[INC][30/1],0,+,cass,INC/SKIP,25,1,0.76303317535545,0.23696682464455,0.00268861214342166,0.00428443354467839,38,0,38,31,31,0,114,25,114,66,95,25,0.132743362831858,0.102990033222591,0.0655737704918033,0.101010101010101,Up
421,1778,DYNC1H1,1778//DYNC1H1,chr14,102492910,102493880,CA-1778-65180-65646-65761-65855[INC][18/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,703,0,703,242,300,0,1180,0,1180,425,486,0,0.106194690265487,0.205980066445183,0.163934426229508,0.161616161616162,None
426,1781,DYNC1I2,1781//DYNC1I2,chr2,172544264,172563886,CA-1781-3402-8305-8423-22815[INC][2/1][UPT],0,+,cass,INC/SKIP,0,1,1,0,1,1,1045,0,1045,0,280,0,2397,0,2397,0,691,0,0.238938053097345,0.425249169435216,0.409836065573771,0.30976430976431,None
427,1781,DYNC1I2,1781//DYNC1I2,chr2,172544264,172549403,CA-1781-3402-5675-5792-8305[INC][513/2][UPT],0,+,cass,INC/SKIP,0,1,1,0,1,1,1457,0,1457,174,327,0,2558,0,2558,404,673,0,0.530973451327434,0.637873754152824,0.590163934426229,0.538720538720539,None
430,1781,DYNC1I2,1781//DYNC1I2,chr2,172546656,172563886,CA-1781-5792-8305-8423-22761[INC][53/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,1045,0,1045,327,0,0,2397,0,2397,673,0,0,0.309734513274336,0.498338870431894,0.409836065573771,0.377104377104377,None
431,1781,DYNC1I2,1781//DYNC1I2,chr2,172546656,172571952,CA-1781-5792-8305-8423-30856[INC][2/2],0,+,cass,INC/SKIP,0,1,1,0,1,1,1045,0,1045,327,0,0,2397,0,2397,673,0,0,0.309734513274336,0.501661129568106,0.409836065573771,0.38047138047138,None
433,1781,DYNC1I2,1781//DYNC1I2,chr2,172549286,172571952,CA-1781-8423-22815-22906-30856[INC][595/2],0,+,cass,INC/SKIP,0,1,1,0,1,1,845,0,845,280,1,0,2121,0,2121,691,0,0,0.238938053097345,0.428571428571429,0.418032786885246,0.313131313131313,None
434,1781,DYNC1I2,1781//DYNC1I2,chr2,172549286,172563886,CA-1781-8423-22075-22093-22815[INC][38/845],0,+,cass,INC/SKIP,0,0,0,0,1.21190497193408e-11,1,153,280,153,0,0,280,151,691,151,0,0,691,0.238938053097345,0.425249169435216,0.409836065573771,0.30976430976431,None
435,1781,DYNC1I2,1781//DYNC1I2,chr2,172563796,172571952,CA-1781-22906-28295-28355-30856[INC][194/646],0,+,cass,INC/SKIP,1,0.997847147470398,1,-0.00215285252960173,0.301694915254237,1,889,1,889,429,498,1,2060,0,2060,1111,1030,0,0.336283185840708,0.498338870431894,0.434426229508197,0.427609427609428,None
436,1781,DYNC1I2,1781//DYNC1I2,chr2,172582428,172583425,CA-1781-41610-41722-41822-42319[INC][84/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,525,0,525,206,162,0,1583,0,1583,678,425,0,0.15929203539823,0.272425249169435,0.286885245901639,0.208754208754209,None
437,1783,DYNC1LI2,1783//DYNC1LI2,chr16,66776340,66785248,CA-1783-3350-5309-5426-11954[INC][388/3],0,-,cass,INC/SKIP,0,1,1,0,1,1,1757,0,1757,465,683,0,3827,0,3827,948,1566,0,0.345132743362832,0.528239202657807,0.475409836065574,0.404040404040404,None
438,1783,DYNC1LI2,1783//DYNC1LI2,chr16,66769977,66783215,CA-1783-5426-12068-12185-18378[INC][2/2],0,-,cass,INC/SKIP,0,1,1,0,1,1,1956,0,1956,0,618,0,4814,0,4814,0,1396,0,0.327433628318584,0.481727574750831,0.426229508196721,0.367003367003367,None
439,1783,DYNC1LI2,1783//DYNC1LI2,chr16,66769977,66783215,CA-1783-5426-11954-12185-18378[INC][213/2],0,-,cass,INC/SKIP,0,1,1,0,1,1,2926,0,2926,683,618,0,7154,0,7154,1566,1396,0,0.371681415929204,0.534883720930233,0.483606557377049,0.404040404040404,None
440,1783,DYNC1LI2,1783//DYNC1LI2,chr16,66761590,66763001,CA-1783-25583-26380-26422-26817[INC][81/1],0,-,cass,INC/SKIP,0,1,1,0,1,1,834,0,834,470,535,0,1338,0,1338,768,870,0,0.221238938053097,0.338870431893688,0.344262295081967,0.336700336700337,None
441,1783,DYNC1LI2,1783//DYNC1LI2,chr16,66757503,66759846,CA-1783-28795-29874-29961-30800[INC][1/117][DNT],0,-,cass,INC/SKIP,76,0.0614886731391586,0,0.0614886731391586,1.93862468245234e-05,4.15312817451804e-05,95,580,95,39,37,580,71,886,71,0,0,886,0.265486725663717,0.385382059800664,0.336065573770492,0.343434343434343,None
444,1786,DNMT1,1786//DNMT1,chr19,10287967,10291244,CA-1786-17730-17845-17893-20712[INC][10/36],0,-,cass,INC/SKIP,191,0.281879194630872,0.189304812834225,0.0925743817966479,0.00228518894410714,0.00366961836461607,81,107,81,49,35,107,166,379,166,89,88,379,0.230088495575221,0.338870431893688,0.19672131147541,0.38047138047138,None
445,1786,DNMT1,1786//DNMT1,chr19,10244021,10246527,CA-1786-62344-63772-63863-64378[INC][75/2][DNT],0,-,cass,INC/SKIP,3,1,0.993111366245695,0.00688863375430537,1,1,105,0,105,38,41,0,1082,3,1082,425,440,3,0.176991150442478,0.122923588039867,0.0573770491803279,0.181818181818182,None
469,1793,DOCK1,1793//DOCK1,chr10,128594020,128776251,CA-1793-3110-177943-178027-185189[INC][30/1][UPT],0,+,cass,INC/SKIP,0,1,1,0,1,1,148,0,148,0,119,0,334,0,334,0,259,0,0.0973451327433628,0.119601328903654,0.0901639344262295,0.117845117845118,None
480,1798,DPAGT1,1798//DPAGT1,chr11,118971339,118972562,CA-1798-3581-4028-4058-4232[INC][1/11][UPT],0,-,cass,INC/SKIP,78,1,0.776183644189383,0.223816355810617,2.70849273008612e-10,1.00238279783265e-09,335,0,335,0,197,0,973,78,973,0,541,78,0.176991150442478,0.215946843853821,0.147540983606557,0.222222222222222,Up
481,1798,DPAGT1,1798//DPAGT1,chr11,118970971,118972562,CA-1798-3581-4232-4446-4667[INC][7/1][UPT],0,-,cass,INC/SKIP,24,1,0.945267958950969,0.0547320410490307,0.00267270372556654,0.00426111908816717,899,0,899,0,251,0,2879,24,2879,78,751,24,0.20353982300885,0.229235880398671,0.147540983606557,0.228956228956229,None
482,1798,DPAGT1,1798//DPAGT1,chr11,118971339,118972562,CA-1798-3581-3937-4058-4232[INC][205/11][UPT],0,-,cass,INC/SKIP,78,1,0.868797308662742,0.131202691337258,1.12300412366079e-10,4.33911616494427e-10,595,0,595,187,197,0,1674,78,1674,492,541,78,0.176991150442478,0.242524916943522,0.155737704918033,0.249158249158249,Up
483,1798,DPAGT1,1798//DPAGT1,chr11,118968173,118969196,CA-1798-6673-7032-7221-7524[INC][23/2],0,-,cass,INC/SKIP,53,1,0.931213497728748,0.0687865022712524,1.39636219185869e-06,3.44518662874791e-06,973,0,973,242,255,0,3233,53,3233,701,734,53,0.212389380530973,0.272425249169435,0.204918032786885,0.255892255892256,None
484,1798,DPAGT1,1798//DPAGT1,chr11,118968173,118969196,CA-1798-6673-7150-7221-7524[INC][1/2],0,-,cass,INC/SKIP,53,1,0.873809523809524,0.126190476190476,2.23279502297047e-06,5.36594955250092e-06,551,0,551,0,255,0,1872,53,1872,0,734,53,0.194690265486726,0.259136212624585,0.19672131147541,0.245791245791246,Up
486,18,ABAT,18//ABAT,chr16,8807347,8839954,CA-18-42279-64112-64223-74414[INC][20/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,130,0,130,0,50,0,736,0,736,10,251,0,0.0176991150442478,0.186046511627907,0.0737704918032787,0.107744107744108,None
487,18,ABAT,18//ABAT,chr16,8829555,8839954,CA-18-64223-66856-66868-74414[INC][1/77],0,+,cass,INC/SKIP,0,0,0,0,1,1,0,50,0,0,0,50,0,251,0,0,0,251,0.0176991150442478,0.186046511627907,0.0737704918032787,0.107744107744108,None
488,18,ABAT,18//ABAT,chr16,8829555,8841993,CA-18-64223-74414-74512-76521[INC][72/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,123,0,123,50,40,0,651,0,651,251,251,0,0.0176991150442478,0.20265780730897,0.0901639344262295,0.121212121212121,None
496,1803,DPP4,1803//DPP4,chr2,162902041,162903515,CA-1803-30628-30737-30841-31930[INC][7/148],0,-,cass,INC/SKIP,0,NA,0,NA,1,1,0,0,0,0,0,0,0,3,0,0,0,3,0.141592920353982,0.053156146179402,0,0.215488215488215,None
497,1803,DPP4,1803//DPP4,chr2,162895458,162902121,CA-1803-32011-38358-38411-38521[INC][131/2],0,-,cass,INC/SKIP,0,1,1,0,1,1,11,0,11,4,10,0,3,0,3,1,2,0,0.176991150442478,0.0564784053156146,0.00819672131147541,0.242424242424242,None
498,1803,DPP4,1803//DPP4,chr2,162895458,162898730,CA-1803-35402-38358-38411-38521[INC][1/2][UPT],0,-,cass,INC/SKIP,0,1,1,0,1,1,11,0,11,0,10,0,3,0,3,0,2,0,0.150442477876106,0.0498338870431894,0.00819672131147541,0.208754208754209,None
499,1803,DPP4,1803//DPP4,chr2,162881313,162890162,CA-1803-44002-45277-45508-52603[INC][1/22],0,-,cass,INC/SKIP,0,NA,0,NA,1,1,0,0,0,0,0,0,0,16,0,0,0,16,0.194690265486726,0.0465116279069767,0,0.181818181818182,None
515,1819,DRG2,1819//DRG2,chr17,17991278,17997286,CA-1819-3221-7051-7208-8946[INC][1/277][UPT],0,+,cass,INC/SKIP,0,0,0,0,4.69763000149823e-34,1,65,42,65,0,0,42,7,240,7,0,0,240,0.0973451327433628,0.136212624584718,0.0491803278688525,0.127946127946128,None
517,1819,DRG2,1819//DRG2,chr17,18001583,18003036,CA-1819-13493-14150-14227-14766[INC][7/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,82,0,82,39,0,0,586,0,586,291,13,0,0.115044247787611,0.12624584717608,0.0573770491803279,0.111111111111111,None
518,1819,DRG2,1819//DRG2,chr17,18001583,18003036,CA-1819-13493-14150-14211-14766[INC][239/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,82,0,82,39,45,0,580,0,580,291,297,0,0.123893805309735,0.152823920265781,0.0737704918032787,0.144781144781145,None
525,183,AGT,183//AGT,chr1,230846079,230849866,CA-183-3505-5788-5831-6737[INC][1/1956][UPT][DNT],0,-,cass,INC/SKIP,0,0,0,0,1,1,0,45,0,0,0,45,0,184,0,0,0,184,0.194690265486726,0.0930232558139535,0.0819672131147541,0.127946127946128,None
526,183,AGT,183//AGT,chr1,230846079,230849866,CA-183-3505-4221-4308-6737[INC][2/1956][UPT][DNT],0,-,cass,INC/SKIP,0,0,0,0,1,1,0,45,0,0,0,45,0,184,0,0,0,184,0.194690265486726,0.0930232558139535,0.0819672131147541,0.127946127946128,None
527,183,AGT,183//AGT,chr1,230846079,230849866,CA-183-3505-4221-4442-6737[INC][1/1956][UPT][DNT],0,-,cass,INC/SKIP,0,0,0,0,1,1,0,45,0,0,0,45,0,184,0,0,0,184,0.194690265486726,0.0930232558139535,0.0819672131147541,0.127946127946128,None
551,1841,DTYMK,1841//DTYMK,chr2,242617866,242625291,CA-1841-4200-9649-9740-11319[INC][118/19],0,-,cass,INC/SKIP,4,0.938461538461538,0.966101694915254,-0.0276401564537158,1,1,172,2,172,28,33,2,170,2,170,63,51,2,0.0619469026548673,0.0830564784053156,0.0491803278688525,0.111111111111111,None
555,1843,DUSP1,1843//DUSP1,chr5,172195936,172197308,CA-1843-4040-4406-4626-5068[INC][74/1][DNT],0,-,cass,INC/SKIP,0,1,1,0,1,1,2019,0,2019,217,375,0,3935,0,3935,401,1129,0,0.168141592920354,0.262458471760797,0.229508196721311,0.239057239057239,None
556,1845,DUSP3,1845//DUSP3,chr17,41852079,41856312,CA-1845-3201-4187-4472-7062[INC][2/307][UPT],0,-,cass,INC/SKIP,0,0,0,0,1.12928523421103e-16,1,0,89,0,0,0,89,150,244,150,0,0,244,0.115044247787611,0.162790697674419,0.0655737704918033,0.191919191919192,None
557,1845,DUSP3,1845//DUSP3,chr17,41846838,41856312,CA-1845-3201-7062-7289-12186[INC][283/1][UPT][DNT],0,-,cass,INC/SKIP,0,1,1,0,1,1,436,0,436,89,112,0,1336,0,1336,244,366,0,0.150442477876106,0.222591362126246,0.0901639344262295,0.259259259259259,None
558,1845,DUSP3,1845//DUSP3,chr17,41846838,41852305,CA-1845-7289-7891-7966-12186[INC][5/342][DNT],0,-,cass,INC/SKIP,8,0.0303030303030303,0.00136425648021828,0.028938773822812,0.142815969121544,1,7,112,7,2,5,112,10,366,10,0,1,366,0.115044247787611,0.199335548172757,0.0983606557377049,0.228956228956229,None
568,1854,DUT,1854//DUT,chr15,48633485,48634618,CA-1854-12940-13035-13162-13598[INC][3/1][DNT],0,+,cass,INC/SKIP,0,1,1,0,1,1,336,0,336,12,185,0,929,0,929,0,454,0,0.230088495575221,0.382059800664452,0.30327868852459,0.333333333333333,None
569,1854,DUT,1854//DUT,chr15,48633485,48634618,CA-1854-12940-13039-13162-13598[INC][2/1][DNT],0,+,cass,INC/SKIP,0,1,1,0,1,1,336,0,336,0,185,0,929,0,929,0,454,0,0.230088495575221,0.382059800664452,0.30327868852459,0.333333333333333,None
570,1854,DUT,1854//DUT,chr15,48633485,48634618,CA-1854-12940-13091-13162-13598[INC][213/1][DNT],0,+,cass,INC/SKIP,0,1,1,0,1,1,325,0,325,112,185,0,929,0,929,437,454,0,0.247787610619469,0.438538205980066,0.360655737704918,0.373737373737374,None
595,1891,ECH1,1891//ECH1,chr19,39321717,39322431,CA-1891-3137-3341-3549-3691[INC][394/1][UPT],0,-,cass,INC/SKIP,0,1,1,0,1,1,4592,0,4592,589,1239,0,13583,0,13583,1806,3877,0,0.743362831858407,0.833887043189369,0.729508196721312,0.868686868686869,None
596,1891,ECH1,1891//ECH1,chr19,39321717,39322431,CA-1891-3137-3341-3538-3691[INC][1/1][UPT],0,-,cass,INC/SKIP,0,1,1,0,1,1,4388,0,4388,589,0,0,12856,0,12856,1806,12,0,0.663716814159292,0.767441860465116,0.631147540983607,0.808080808080808,None
597,1891,ECH1,1891//ECH1,chr19,39321717,39322406,CA-1891-3162-3341-3549-3691[INC][5/1][UPT],0,-,cass,INC/SKIP,0,1,1,0,1,1,4592,0,4592,26,1239,0,13583,0,13583,57,3877,0,0.734513274336283,0.817275747508306,0.688524590163934,0.855218855218855,None
599,1891,ECH1,1891//ECH1,chr19,39306496,39307162,CA-1891-18405-18502-18574-18850[INC][308/1],0,-,cass,INC/SKIP,0,1,1,0,1,1,2650,0,2650,1462,1152,0,9027,0,9027,4948,3968,0,0.778761061946903,0.86046511627907,0.704918032786885,0.885521885521885,None
600,1891,ECH1,1891//ECH1,chr19,39306496,39307162,CA-1891-18405-18502-18569-18850[INC][1/1],0,-,cass,INC/SKIP,0,1,1,0,1,1,2647,0,2647,1462,0,0,9018,0,9018,4948,0,0,0.743362831858407,0.847176079734219,0.663934426229508,0.872053872053872,None
639,1908,EDN3,1908//EDN3,chr20,57896071,57901046,CA-1908-23750-24928-24974-26887[INC][8/3][DNT],0,+,cass,INC/SKIP,112,0.807615230460922,0.74852652259332,0.0590887078676017,0.087868774466962,0.112778455912273,448,48,448,212,191,48,419,64,419,218,163,64,0.079646017699115,0.169435215946844,0.237704918032787,0.141414141414141,None
640,1908,EDN3,1908//EDN3,chr20,57896071,57901046,CA-1908-23750-24928-25009-26887[INC][3/3][DNT],0,+,cass,INC/SKIP,112,0.730337078651685,0.692307692307692,0.0380293863439931,0.163613906039674,0.199989211762937,483,48,483,212,48,48,485,64,485,218,70,64,0.0619469026548673,0.162790697674419,0.19672131147541,0.131313131313131,None
654,1912,PHC2,1912//PHC2,chr1,33789226,33794746,CA-1912-49724-51166-51246-53574[INC][3/133][DNT],0,-,cass,INC/SKIP,0,0,0,0,0.0191041829010274,1,0,46,0,0,0,46,24,220,24,0,0,220,0.0707964601769911,0.136212624584718,0.0327868852459016,0.154882154882155,None
655,1912,PHC2,1912//PHC2,chr1,33789226,33794746,CA-1912-49724-52632-52799-53574[INC][1/133][DNT],0,-,cass,INC/SKIP,46,0,0.177570093457944,-0.177570093457944,2.80595682894602e-18,2.25456940870374e-17,0,46,0,0,0,46,342,220,342,0,95,220,0.0530973451327434,0.142857142857143,0.0327868852459016,0.154882154882155,Down
656,1915,EEF1A1,1915//EEF1A1,chr6,74229605,74230754,CA-1915-3033-3350-3671-3976[INC][2/30040][UPT],0,-,cass,INC/SKIP,0,0,0,0,0.0360526212115436,1,1,145,1,0,0,145,20,423,20,0,0,423,0.194690265486726,0.46843853820598,0.278688524590164,0.37037037037037,None
657,1915,EEF1A1,1915//EEF1A1,chr6,74229605,74230754,CA-1915-3033-3354-3671-3976[INC][3/30040][UPT],0,-,cass,INC/SKIP,0,0,0,0,0.0360526212115436,1,1,145,1,0,0,145,20,423,20,0,0,423,0.194690265486726,0.46843853820598,0.278688524590164,0.37037037037037,None
