gene chrom chromStart chromEnd name celltype β.dI β/α.dI α.dI δ.dI PP.dI
147 5094//PCBP2 chr12 53861004 53862615 CA-5094-18192-18703-18742-19678[INC][40/7] β 0.129274664956478 0.0814188553877013 -0.10669990521549 0.00434993133776262 -0.236692276946307
148 51//ACOX1 chr17 73953539 73969865 CA-51-8810-22059-22220-24868[INC][1/17] β 0.117763581439113 -0.129871794871795 -0.104405324173465 0.181021897810219 0.18208516886931
149 51003//MED31 chr17 6547597 6553752 CA-51003-4279-4556-4653-9975[INC][51/9][DNT] β 0.113619337979094 0.107701762308196 -0.133883862507763 0.0975311752109838 -0.290721252186286
150 51004//COQ6 chr14 74420137 74422630 CA-51004-6636-8517-8576-8871[INC][127/19] β 0.124940103064762 0.0782122905027933 0.0403489975426372 0.0333300828863968 -0.754172054251836
151 51006//SLC35C2 chr20 44983711 44985275 CA-51006-10852-11551-11624-12184[INC][94/4] β 0.121645796064401 0.0597014925373134 0.0187505202697078 -0.574400467927471 0.0598591549295775
152 51023//MRPS18C chr4 84378061 84382184 CA-51023-3994-5381-5465-8008[INC][1/1] β 0.122014524267221 -0.0455209785762455 -0.132262965650252 0.0891613262747284 0.0716133079344616
153 51023//MRPS18C chr4 84378061 84380949 CA-51023-3994-5381-5465-6775[INC][92/22] β 0.136145272551349 -0.0337680293662105 -0.1397840458021 0.0540532872949893 0.036495157384458
154 51072//MEMO1 chr2 32094916 32117202 CA-51072-121638-130167-130244-143677[INC][44/2] β 0.256707293177098 0.058320305714782 -0.142226353706716 0.23206106870229 -0.465025124840275
155 5108//PCM1 chr8 17829837 17843127 CA-5108-52831-60734-60899-65590[INC][17/26] β 0.103604179400116 0.029749166313043 -0.141538230852442 0.11532778133675 -0.0641809746351045
156 51082//POLR1D chr13 28222515 28240409 CA-51082-30711-32299-32499-47943[INC][2/132][DNT] β 0.106568119748302 -0.113806210539879 -0.0913150304454652 -0.132207338380897 0.116403342890258
157 51084//CRYL1 chr13 21086581 21099995 CA-51084-3120-15192-15423-16323[INC][4/102][UPT] β 0.147831044249959 -0.102117647058824 -0.106400623365058 -0.0977917981072555 -0.0957212174680194
158 51115//FAM82B chr8 87492505 87498871 CA-51115-25297-26819-26909-31448[INC][50/9] β 0.180247751569659 0.0408118018248487 -0.198068921369892 NA 0.126591230551627
159 51134//CCDC41 chr12 94806093 94853659 CA-51134-3432-27661-27714-50397[INC][7/15][UPT] β 0.323569023569024 -0.298029257958575 -0.278290079890734 -0.241826245401726 0.423116456613993
160 51135//IRAK4 chr12 44161905 44166164 CA-51135-12329-15276-15422-16236[INC][23/27] β 0.372939093095301 -0.218388017698197 -0.247068688620116 0.16983379071092 -0.310884975848672
161 51164//DCTN4 chr5 150112929 150133218 CA-51164-8617-19938-19982-28620[INC][406/10] β 0.225916453537937 0.137869292748433 -0.324369157616037 0.125 0.124595469255663
162 51174//TUBD1 chr17 57963443 57970246 CA-51174-3249-4904-5115-9715[INC][47/19][UPT] β 0.206596617642823 -0.340061360981433 0.0102578397212544 -0.203636363636364 NA
163 51265//CDKL3 chr5 133647982 133657596 CA-51265-48284-50577-50717-57694[INC][12/1][UPT] β 0.143712574850299 -0.418775510204082 -0.0952337926360967 0.0812182741116751 0.00463791161465577
164 51275//MAPKAPK5-AS1 chr12 112278136 112279705 CA-51275-4219-4432-4576-5425[INC][2/15][UPT] β 0.218312521312199 0.0945693698539125 -0.233202555733986 -0.146360264007323 0.0589355897164698
165 51306//FAM13B chr5 137281590 137284872 CA-51306-87159-89802-89886-90116[INC][13/6] β 0.253998444579698 0.0598185554813278 -0.381742604884965 0.157742402315485 0.15762834417932
166 51316//PLAC8 chr4 84026048 84035881 CA-51316-3093-9808-9955-12738[INC][52/2][UPT] β 0.206890586112581 0.185854538168704 -0.228020394307016 0.00808865236779843 0.0174810923418324
167 51375//SNX7 chr1 99127235 99150622 CA-51375-3232-4017-4137-26205[INC][3/46][UPT] β 0.11135391198044 -0.0712214261344251 -0.178169234236527 NA 0.588168534543907
168 51375//SNX7 chr1 99167372 99226055 CA-51375-43224-79557-79710-101374[INC][27/8] β 0.166391267110332 0.0990423387096774 -0.178055152394775 0.175530750711315 -0.160800322494899
169 51388//NIP7 chr16 69374096 69375739 CA-51388-3821-4668-4809-5021[INC][108/7][DNT] β 0.106824925816024 0.0517985611510792 -0.128113879003559 0.051063829787234 0.0517985611510792
170 51389//RWDD1 chr6 116894020 116901522 CA-51389-4566-5638-5752-11875[INC][9/1] β 0.146057472281571 -0.195483785220627 -0.0556434900110319 0.147548358074674 0.145842596709649
171 51430//C1orf9 chr1 172520651 172525162 CA-51430-21507-23140-23251-25749[INC][9/5] β 0.170806457768787 0.00351213282247764 -0.133026424068505 0.0590949340541548 -0.13238227253475
172 51430//C1orf9 chr1 172548341 172559065 CA-51430-49148-55738-55829-58640[INC][1/1] β 0.179661834852169 -0.467866966741685 0.219435736677116 0.189359783588819 0.192131747483989
173 51531//C9orf156 chr9 100675682 100684810 CA-51531-3153-9232-9407-12012[INC][49/5][UPT] β 0.414829659318637 0.135475601940859 -0.485477667305178 -0.0801582929543896 0.216187683284457
174 51571//FAM49B chr8 130915557 130983240 CA-51571-48709-115066-115153-116301[INC][69/87] β 0.240996622362592 0.0290213311361348 -0.234864758073207 -0.272317791940198 0.429258902791145
175 51571//FAM49B chr8 130915557 130952053 CA-51571-80044-115066-115153-116301[INC][52/64][UPT] β 0.16373223926805 -0.00414078674948237 -0.17389770723104 -0.274408550498379 0.340553217907153
176 51646//YPEL5 chr2 30369834 30378775 CA-51646-3179-4361-4658-11966[INC][12/15][UPT] β 0.136130536130536 0.046261586695747 -0.0637259367219287 0.302257114818449 -0.293533834586466
177 51646//YPEL5 chr2 30371110 30379657 CA-51646-4658-11931-12027-12744[INC][1/47] β 0.202726839723744 -0.17793427230047 -0.104841426792646 -0.318577075098814 0.337935048306367
178 51646//YPEL5 chr2 30371110 30379657 CA-51646-4658-11966-12027-12744[INC][11/47] β 0.253132832080201 -0.205052514044454 -0.118963763889512 -0.404284727021424 0.24587178241865
179 51657//STYXL1 chr7 75634576 75651309 CA-51657-29153-37116-37262-45599[INC][44/16] β 0.172626480612555 -0.0672856519310163 -0.176788848778883 -0.102498620782493 0.120314413240115
180 51657//STYXL1 chr7 75625659 75633172 CA-51657-47246-50001-50114-54404[INC][63/16][DNT] β 0.178818903653899 -0.0365716772082053 -0.129666400841585 0.00186647255352113 -0.300210637177462
181 51667//NUB1 chr7 151065820 151073028 CA-51667-30127-35336-35441-37087[INC][27/4] β 0.108471583975907 0.0570866141732284 -0.406769558943472 0.0516934046345811 0.0605427974947808
182 51667//NUB1 chr7 151065820 151073028 CA-51667-30127-35336-35483-37087[INC][4/4] β 0.168210254080313 0.0932475884244373 -0.40532384341637 0.0863095238095238 0.0953947368421053
183 51690//LSM7 chr19 2324123 2328475 CA-51690-3229-5476-5636-7423[INC][1/16] β 0.114624505928854 -0.0551330798479087 -0.0812324929971989 -0.0549242424242424 -0.0508771929824561
184 51720//UIMC1 chr5 176385093 176402480 CA-51720-34399-38928-39053-51640[INC][10/1] β 0.177101449275362 0.0194429372400072 -0.170859538784067 0.163551401869159 0.159453302961276
185 51747//LUC7L3 chr17 48814647 48817705 CA-51747-20915-21572-21635-23741[INC][9/14] β 0.116094276094276 0.0406914091124617 -0.289685779216481 0.405945320871217 0.325698757763975
186 51805//COQ3 chr6 99828064 99842060 CA-51805-3133-13382-13509-16865[INC][60/1][UPT] β 0.119808161187472 -0.0362514995847303 -0.154327344050996 0.0551378446115288 0.0204310667318925
187 5188//PET112 chr4 152591985 152601042 CA-5188-84211-91127-91262-92721[INC][26/1][DNT] β 0.106747149236823 0.0644007155635062 -0.0841754441339028 0.0626904658249892 -0.404303057013502
188 5289//PIK3C3 chr18 39629494 39644793 CA-5289-97371-105648-105817-112505[INC][20/1] β 0.229649799561304 0.166746987951807 -0.384848718200639 0.0947335225480921 0.134581207276915
189 5325//PLAGL1 chr6 144263760 144281678 CA-5325-107130-119138-119614-124935[INC][20/35][DNT] β 0.108999131456598 0.00830717561962624 -0.0338088088088088 -0.785296164394777 -0.160690976393805
190 5332//PLCB4 chr20 9352949 9360808 CA-5332-306350-306993-307051-314000[INC][16/1] β 0.107816711590296 -0.00610382043670066 -0.174167143265656 0.0404858299595142 0.0423056583818086
191 53371//NUP54 chr4 77045801 77065625 CA-53371-7113-7210-7354-26746[INC][1/2] β 0.126614987080103 0.0936902485659655 -0.186666666666667 0.0918462980318651 0.0895795246800731
192 53371//NUP54 chr4 77055327 77065444 CA-53371-7354-15096-15317-17140[INC][1/13] β 0.113919055006668 -0.0161386303587155 -0.0799140120036935 0.0898138006571741 -0.459808233004109
193 5352//PLOD2 chr3 145794568 145797043 CA-5352-85380-86571-86634-87600[INC][20/14] β 0.225757305773343 -0.0657549581148902 -0.245312176209728 -0.0748649936646965 0.206427470834251
194 53944//CSNK1G1 chr15 64472546 64495387 CA-53944-156162-170758-170869-178789[INC][1/20] β 0.195312827343821 -0.0639231625025857 -0.15828527393855 -0.0992 -0.0986475735879077
195 5423//POLB chr8 42202470 42213084 CA-5423-9565-17064-17114-20061[INC][1/3] β 0.35379766297663 0.153089119737562 -0.290239185855052 -0.149044928705946 -0.368507791466101
196 5439//POLR2J chr7 102114807 102119357 CA-5439-3127-5664-5754-7399[INC][151/1][UPT] β 0.192920324963314 0.0184958103413039 -0.238193277310924 0.115822130299897 0.0881038588250644
197 54407//SLC38A2 chr12 46761049 46764639 CA-54407-5087-5235-5351-8522[INC][53/12] β 0.103318762738588 0.0768342745583969 -0.132041842437073 -0.0979747675962815 -0.0400788308064548
198 54432//YIPF1 chr1 54344314 54354658 CA-54432-3908-9553-9702-14092[INC][1/4] β 0.174428475203493 0.119420396862021 -0.323182944907284 0.159895150720839 0.0740539171069052
199 54432//YIPF1 chr1 54344314 54354658 CA-54432-3908-9538-9702-14092[INC][76/4] β 0.114548215709241 0.0729776384916815 -0.245250993310989 0.0932365303782957 0.052443861557162
200 54439//RBM27 chr5 145640307 145643193 CA-54439-60299-60910-61207-62891[INC][7/1] β 0.359375 0.186922792759512 -0.312112072733631 -0.544036201185358 0.17949627527492
201 54469//ZFAND6 chr15 80352017 80412839 CA-54469-3242-41848-42011-63760[INC][70/117][UPT] β 0.152116861959196 0.0449043627767032 -0.175058562585581 0.0790229708281556 -0.169371345553565
202 54482//TRMT13 chr1 100605204 100606069 CA-54482-9562-10032-10102-10258[INC][34/2] β 0.407782515991471 -0.0644486275083154 -0.275384679975649 -0.437982945573218 -0.0179160773220179
203 54542//RC3H2 chr9 125618010 125621380 CA-54542-49615-50190-50361-52405[INC][11/3] β 0.121675484758649 0.100675260896255 -0.0476863588808464 0.102435977514054 -0.607450974508245
204 54542//RC3H2 chr9 125613359 125616364 CA-54542-54332-56853-56961-57054[INC][1/1] β 0.182675301443837 0.165460522860714 -0.257279341620036 0.304945054945055 -0.370513973177493
205 54542//RC3H2 chr9 125613359 125616364 CA-54542-54332-56847-56961-57054[INC][9/1] β 0.11155554025679 0.0984267758018795 -0.154938295540878 0.198568872987478 -0.428615489684192
206 54556//ING3 chr7 120595612 120606750 CA-54556-7862-16979-17076-18863[INC][49/8] β 0.141426459719143 0.0979642695044227 -0.191998257477501 -0.0388083351001071 0.125337655321448
207 54585//LZTFL1 chr3 45867333 45870106 CA-54585-16691-17670-17774-18797[INC][21/2][DNT] β 0.261426825752063 -0.0127148285568781 -0.28261378487833 NA 0.178712220762155
208 54826//GIN1 chr5 102440244 102444417 CA-54826-14570-16229-16423-18292[INC][27/3] β 0.267418824893699 0.127884143348061 -0.343337869996737 0.185110663983903 0.182358771060456
209 54826//GIN1 chr5 102440244 102444417 CA-54826-14570-16229-16419-18292[INC][4/3] β 0.465438794452735 0.231502669717773 -0.546381045115222 0.375510204081633 0.373225152129817
210 54834//GDAP2 chr1 118455151 118461357 CA-54834-14084-19181-19261-19997[INC][1/62] β 0.164468665163907 -0.0915912716094827 -0.125509058842392 NA -0.0874147551146931
211 54840//APTX chr9 32987541 32989892 CA-54840-14883-16517-16559-16910[INC][18/19] β 0.126004347586814 -0.272938400164816 -0.0669659409926374 0.16712580348944 0.173168411037108
212 54840//APTX chr9 32987541 32989892 CA-54840-14883-16512-16550-16910[INC][1/19] β 0.116956346624531 -0.287343187181717 -0.0155925932846279 0.199780461031833 0.197396963123644
213 54840//APTX chr9 32987541 32989892 CA-54840-14883-16512-16559-16910[INC][22/19] β 0.106588812142051 -0.282752761257434 -0.0348047127958787 0.143307086614173 0.145135566188198
214 54878//DPP8 chr15 65744297 65748708 CA-54878-64473-66282-66435-68595[INC][25/8] β 0.214471629359709 0.0480477984633569 0.0891853102574925 -0.573105789965614 -0.422220879104275
215 54934//KANSL2 chr12 49065581 49073615 CA-54934-5598-6102-6217-13290[INC][58/10] β 0.103239624473194 -0.163284280524598 0.00787522698038068 0.196051377749543 -0.144340475434267
216 54939//COMMD4 chr15 75630402 75631025 CA-54939-5101-5322-5388-5613[INC][151/5] β 0.1665400077437 -0.097885520868406 -0.127737600006013 0.079036618333743 0.0241616216741204
217 54939//COMMD4 chr15 75631325 75632614 CA-54939-6072-6231-6312-6932[INC][18/4] β 0.100968188105118 0.00862180096443566 -0.126140408403785 0.0739989863152559 0.0774535809018567
218 54960//GEMIN8 chrX 14039582 14048010 CA-54960-3140-6695-6777-11405[INC][33/19][UPT] β 0.201109867339891 -0.43010752688172 -0.028036066497605 -0.279366132126868 -0.339334424440807
219 54960//GEMIN8 chrX 14039582 14048010 CA-54960-3140-6695-6865-11405[INC][4/19][UPT] β 0.319484702093398 -0.334167709637046 -0.119287057476903 -0.329103214890017 -0.350203061543268
220 55031//USP47 chr11 11863521 11906126 CA-55031-3802-41754-41958-46044[INC][25/6][UPT] β 0.314877026780834 -0.0710422812192724 -0.0987269359716784 -0.4772860883972 -0.422864459484178
221 55037//PTCD3 chr2 86352577 86354427 CA-55037-22334-22613-22699-23979[INC][40/1] β 0.206896551724138 -0.0329536791733653 -0.25615872251645 0.114365411436541 0.109968708091194
222 55061//SUSD4 chr1 223536619 223537468 CA-55061-3146-3264-3356-3742[INC][4/68][UPT] β 0.128559249786871 -0.107569721115538 -0.106466911927663 NA -0.0980036297640653
223 55101//ATP5SL chr19 41939441 41944318 CA-55101-4721-6466-6547-9265[INC][302/60] β 0.106986285678583 -0.1296856078464 -0.0125093297507091 -0.683657707754093 0.146105466860184
224 55101//ATP5SL chr19 41939441 41944318 CA-55101-4721-6466-6510-9265[INC][1/60] β 0.154547726136931 -0.109558823529412 -0.0554863334542529 -0.65702947845805 0.265144863915716
225 55101//ATP5SL chr19 41939441 41944318 CA-55101-4721-6466-6561-9265[INC][4/60] β 0.147005637698117 -0.11579592670799 -0.060198912774895 -0.660274291027429 0.265144863915716
226 55147//RBM23 chr14 23375403 23378803 CA-55147-12705-13807-13855-15819[INC][58/183] β 0.120931810820399 -0.0492667226503007 -0.082871966851434 -0.112039283864005 -0.074002621967528
227 55152//DALRD3 chr3 49053861 49054279 CA-55152-7261-7361-7423-7523[INC][43/5] β 0.117392061385865 0.0626423690205011 -0.179959460437731 0.0247863247863248 0.0549725137431284
228 55174//INTS10 chr8 19677083 19680030 CA-55174-5270-5972-6112-8032[INC][54/3] β 0.104504504504505 -0.0394460212341007 -0.0880607976498388 0.0773333333333334 0.0743589743589743
229 55186//SLC25A36 chr3 140681968 140689834 CA-55186-24408-28114-28217-32107[INC][2/22] β 0.10934739594375 -0.164290607770854 0.115875169606513 -0.269338303821062 -0.25466786057772
230 55196//C12orf35 chr12 32123122 32140255 CA-55196-13938-24459-29539-30820[INC][2/3] β 0.283746391660061 -0.563792734419084 -0.192386640942288 0.112744465935955 0.256033578174187
231 55245//UQCC chr20 33969720 33981998 CA-55245-21051-30988-31105-33117[INC][1/25] β 0.119254658385093 0.0245263600388479 -0.0901349259013493 0.0653061224489796 -0.551935914552737
232 55250//ELP2 chr18 33718757 33721163 CA-55250-11999-12545-12740-14263[INC][6/126] β 0.102364578426755 0.200419844657477 -0.212003410059676 -0.280749707145646 -0.277713402858246
233 55255//WDR41 chr5 76736637 76749752 CA-55255-41691-45647-45748-54510[INC][2/2] β 0.160919540229885 0.0945945945945946 -0.0693218071421221 -0.522607341490545 0.088935944944415
234 55282//LRRC36 chr16 67409149 67412614 CA-55282-51569-52883-53029-54745[INC][10/6] β 0.17186639703196 -0.254776376271703 -0.0342229596168429 0.130894235859327 -0.0291492755098579
235 55293//UEVLD chr11 18591760 18600354 CA-55293-13023-16334-16400-21369[INC][44/9] β 0.286705497215254 0.113328313253012 -0.342067841130384 0.138144329896907 0.137718396711202
236 55293//UEVLD chr11 18553243 18558015 CA-55293-55341-57293-57417-59259[INC][15/5][DNT] β 0.272167662924962 -0.265406562853844 -0.217097666407623 0.214474379292129 NA
237 55294//FBXW7 chr4 153332744 153456184 CA-55294-3301-125712-125762-126369[INC][7/9][DNT] β 0.162428079556183 -0.0223537874176949 0.110179777378964 -0.418249208728969 -0.0870147715561662
238 55335//NIPSNAP3B chr9 107526465 107531301 CA-55335-3131-5155-5366-7693[INC][23/3][UPT] β 0.177288031833486 0.148768542834836 -0.293455219925808 0.168792934249264 -0.0831183838550588
239 55384//MEG3 chr14 101295370 101302636 CA-55384-6642-9404-9534-13059[INC][23/2] β 0.288476226706655 -0.33732699225657 -0.0627562283191422 NA -0.408162022232374
240 55384//MEG3 chr14 101297757 101302636 CA-55384-8427-9404-9534-13059[INC][8/67] β 0.157332330960392 -0.0857812348904154 -0.149742278501563 -0.301652892561983 -0.195114352474687
241 5554//PRH1 chr12 11199618 11324208 CA-5554-9204-59445-59616-133437[INC][1/12][UPT] β 0.132069244879079 0.00786461847867792 -0.114078378386511 0.186756411114595 -0.227375206809941
242 5554//PRH1 chr12 11126253 11199786 CA-5554-133606-145740-145844-206904[INC][4/7] β 0.237863674243031 0.0972101155569424 -0.0721988807078945 -0.294667172724158 -0.277724544810169
243 55556//ENOSF1 chr18 694247 712610 CA-55556-3159-9084-9193-21328[INC][5/1][UPT] β 0.123827392120075 -0.0210727969348659 -0.130829028952353 0.0744081172491544 0.0782918149466192
244 55556//ENOSF1 chr18 690548 691275 CA-55556-24459-24556-24595-25031[INC][43/2] β 0.159805973812239 -0.1415974287705 -0.212750142938822 0.126929674099485 0.143133462282398
245 55556//ENOSF1 chr18 677742 683379 CA-55556-32417-36925-36967-37790[INC][32/4] β 0.128103821196828 0.159174331735544 -0.263058634126934 0.186939820742638 0.0415902140672784
246 55578//FAM48A chr13 37583630 37586433 CA-55578-50522-52058-52162-52904[INC][24/78][DNT] β 0.149104040664007 -0.127627817399416 -0.0591938871263238 0.0288827967464939 -0.11890190592761
247 55582//KIF27 chr9 86530208 86536341 CA-55582-3057-4215-4322-8749[INC][1/10][UPT] β 0.192475247524752 -0.0939625850340136 -0.129703504043127 0.0819335883363823 -0.212401550193774
248 55607//PPP1R9A chr7 94915517 94925726 CA-55607-381689-383899-384082-385454[INC][10/3][DNT] β 0.112016726916243 0.105791764312019 -0.170242508867382 0.100669002867155 0.0626434741450715
